Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out2_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
1853,1853,0,0,000000e0000000e400000038
1854,1854,0,0,000000de000000e500000037
1855,1855,0,0,000000de000000e500000035
1856,1856,0,0,000000dc000000e300000031
1857,1857,0,0,000000d7000000df0000002a
1858,1858,0,0,000000c7000000d20000001c
1859,1859,0,0,000000ae000000c100000010
1860,1860,0,0,0000008a000000a400000003
1861,1861,0,0,0000006e0000008d00000000
1862,1862,0,0,0000006e0000009100000000
1863,1863,0,0,000000790000009a00000001
1864,1864,0,0,00000083000000a300000000
1865,1865,0,0,00000092000000b200000005
1866,1866,0,0,0000009b000000be00000002
1867,1867,0,0,000000a6000000c700000004
1868,1868,0,0,000000ae000000ca00000003
1869,1869,0,0,000000b5000000d000000005
1870,1870,0,0,000000b4000000d200000002
1871,1871,0,0,000000b2000000cf00000001
1872,1872,0,0,000000b1000000cc00000003
1873,1873,0,0,000000b1000000cb0000000a
1874,1874,0,0,000000bd000000d100000020
1875,1875,0,0,000000cb000000dc00000038
1876,1876,0,0,000000d2000000df00000049
1877,1877,0,0,000000db000000e200000054
1878,1878,0,0,000000de000000e300000055
1879,1879,0,0,000000dd000000e200000052
1880,1880,0,0,000000d6000000df00000048
1881,1881,0,0,000000ce000000da0000003c
1882,1882,0,0,000000cc000000d900000034
1883,1883,0,0,000000cd000000da00000032
1884,1884,0,0,000000cb000000db00000032
1885,1885,0,0,000000cd000000db0000002c
1886,1886,0,0,000000c8000000d10000001c
1887,1887,0,0,000000be000000c600000011
1888,1888,0,0,000000ab000000b400000009
1889,1889,0,0,00000096000000a000000003
1890,1890,0,0,0000007d0000008500000000
1891,1891,0,0,000000790000008300000000
1892,1892,0,0,000000a6000000af00000022
1893,1893,0,0,000000ca000000d300000044
1894,1894,0,0,000000de000000e40000005c
1895,1895,0,0,000000e1000000e600000065
1896,1896,0,0,000000e1000000e70000006b
1897,1897,0,0,000000df000000e500000069
1898,1898,0,0,000000e2000000e700000066
1899,1899,0,0,000000e1000000e600000065
1900,1900,0,0,000000e4000000e600000069
1901,1901,0,0,000000e5000000e60000006e
1902,1902,0,0,000000e3000000e90000006f
1903,1903,0,0,000000e4000000e900000071
1904,1904,0,0,000000e5000000ea00000074
1905,1905,0,0,000000e7000000ec00000078
1906,1906,0,0,000000e8000000ed00000079
1907,1907,0,0,000000e8000000ed00000079
1908,1908,0,0,000000e8000000eb00000076
1909,1909,0,0,000000e1000000e300000076
1910,1910,0,0,000000d3000000d700000079
1911,1911,0,0,000000c3000000c400000082
1912,1912,0,0,000000a1000000a000000081
1913,1913,0,0,000000750000007300000076
1914,1914,0,0,000000580000005400000077
1915,1915,0,0,000000510000004d00000080
1916,1916,0,0,000000220000002900000008
1917,1917,0,0,000000200000002700000006
1918,1918,0,0,0000001f0000002600000005
1919,1919,0,0,0000001e0000002500000004
1920,1920,0,0,0000001c0000002300000001
1921,1921,0,0,0000001a0000002100000000
1922,1922,0,0,000000190000002000000000
1923,1923,0,0,000000180000001f00000000
1924,1924,0,0,000000180000001e00000002
1925,1925,0,0,000000170000001d00000003
1926,1926,0,0,000000150000001b00000001
1927,1927,0,0,000000140000001900000002
1928,1928,0,0,000000140000001900000002
1929,1929,0,0,000000130000001800000001
1930,1930,0,0,000000130000001800000004
1931,1931,0,0,000000110000001500000004
1932,1932,0,0,000000100000001700000005
1933,1933,0,0,000000100000001800000001
1934,1934,0,0,000000110000001a00000000
1935,1935,0,0,0000002a0000003500000000
1936,1936,0,0,0000007d0000008d00000006
1937,1937,0,0,000000b1000000c60000000f
1938,1938,0,0,000000c6000000de0000000e
1939,1939,0,0,000000d1000000e90000000d
1940,1940,0,0,000000d3000000ec0000000d
1941,1941,0,0,000000cd000000e600000007
1942,1942,0,0,000000c8000000e200000003
1943,1943,0,0,000000c6000000e000000001
1944,1944,0,0,000000c2000000de00000000
1945,1945,0,0,000000c0000000dc00000000
1946,1946,0,0,000000bf000000d800000001
1947,1947,0,0,000000bd000000d300000002
1948,1948,0,0,000000c1000000d400000006
1949,1949,0,0,000000ca000000d80000000f
1950,1950,0,0,000000d4000000dd0000001e
1951,1951,0,0,000000dd000000e20000002d
1952,1952,0,0,000000de000000e200000033
1953,1953,0,0,000000e1000000e500000039
1954,1954,0,0,000000df000000e500000039
1955,1955,0,0,000000e1000000e500000038
1956,1956,0,0,000000e0000000e500000033
1957,1957,0,0,000000db000000e30000002e
1958,1958,0,0,000000ce000000d900000023
1959,1959,0,0,000000b8000000c900000018
1960,1960,0,0,00000096000000af00000009
1961,1961,0,0,000000700000008e00000000
1962,1962,0,0,000000620000008200000000
1963,1963,0,0,0000006a0000008900000000
1964,1964,0,0,000000780000009600000000
1965,1965,0,0,00000086000000a600000003
1966,1966,0,0,00000091000000b400000002
1967,1967,0,0,0000009d000000c000000004
1968,1968,0,0,000000ab000000c700000003
1969,1969,0,0,000000b4000000cf00000004
1970,1970,0,0,000000b4000000d200000002
1971,1971,0,0,000000b3000000cf00000000
1972,1972,0,0,000000b5000000ce00000001
1973,1973,0,0,000000b4000000ca00000006
1974,1974,0,0,000000bc000000cf0000001b
1975,1975,0,0,000000ca000000db00000033
1976,1976,0,0,000000d2000000e000000045
1977,1977,0,0,000000dc000000e400000053
1978,1978,0,0,000000df000000e400000056
1979,1979,0,0,000000df000000e400000054
1980,1980,0,0,000000d9000000e10000004d
1981,1981,0,0,000000d0000000db0000003f
1982,1982,0,0,000000cf000000d90000003a
1983,1983,0,0,000000ce000000d900000035
1984,1984,0,0,000000ce000000db00000034
1985,1985,0,0,000000cd000000d90000002d
1986,1986,0,0,000000c8000000d10000001c
1987,1987,0,0,000000bc000000c40000000f
1988,1988,0,0,000000ab000000b300000006
1989,1989,0,0,000000940000009e00000001
1990,1990,0,0,0000007c0000008400000000
1991,1991,0,0,0000007b0000008500000002
1992,1992,0,0,000000aa000000b300000026
1993,1993,0,0,000000cd000000d400000048
1994,1994,0,0,000000df000000e50000005f
1995,1995,0,0,000000e2000000e700000067
1996,1996,0,0,000000e1000000e70000006b
1997,1997,0,0,000000df000000e500000069
1998,1998,0,0,000000e2000000e700000066
1999,1999,0,0,000000e1000000e600000065
2000,2000,0,0,000000e4000000e60000006b
2001,2001,0,0,000000e5000000e60000006e
2002,2002,0,0,000000e4000000e80000006f
2003,2003,0,0,000000e5000000ea00000072
2004,2004,0,0,000000e6000000eb00000077
2005,2005,0,0,000000e8000000ed00000079
2006,2006,0,0,000000e8000000ed00000079
2007,2007,0,0,000000e7000000ec00000078
2008,2008,0,0,000000e5000000e800000075
2009,2009,0,0,000000dd000000df00000074
2010,2010,0,0,000000d0000000d30000007c
2011,2011,0,0,000000bd000000bc00000083
2012,2012,0,0,000000970000009400000081
2013,2013,0,0,0000006b0000006700000078
2014,2014,0,0,000000540000004e0000007e
2015,2015,0,0,000000520000004c0000008c
2016,2016,0,0,00000029000000310000000c
2017,2017,0,0,00000028000000300000000b
2018,2018,0,0,000000260000002e00000009
2019,2019,0,0,000000250000002d00000008
2020,2020,0,0,000000220000002a00000005
2021,2021,0,0,0000001f0000002700000002
2022,2022,0,0,0000001c0000002400000000
2023,2023,0,0,0000001a0000002100000000
2024,2024,0,0,000000190000002000000001
2025,2025,0,0,000000170000001d00000001
2026,2026,0,0,000000150000001b00000001
2027,2027,0,0,000000140000001a00000000
2028,2028,0,0,000000130000001900000000
2029,2029,0,0,000000130000001900000000
2030,2030,0,0,000000130000001800000001
2031,2031,0,0,000000120000001700000001
2032,2032,0,0,000000120000001700000001
2033,2033,0,0,000000120000001800000000
2034,2034,0,0,000000120000001900000000
2035,2035,0,0,0000002f0000003a00000000
2036,2036,0,0,000000820000009300000007
2037,2037,0,0,000000b3000000c90000000f
2038,2038,0,0,000000c6000000de0000000e
2039,2039,0,0,000000d1000000e90000000d
2040,2040,0,0,000000d3000000ec0000000d
2041,2041,0,0,000000ce000000e400000005
2042,2042,0,0,000000c9000000e200000002
2043,2043,0,0,000000c7000000e000000000
2044,2044,0,0,000000c3000000dd00000000
2045,2045,0,0,000000c2000000dc00000001
2046,2046,0,0,000000bf000000d800000001
2047,2047,0,0,000000be000000d500000001
2048,2048,0,0,000000c2000000d400000004
2049,2049,0,0,000000cb000000d80000000e
2050,2050,0,0,000000d5000000de00000021
2051,2051,0,0,000000dd000000e20000002e
2052,2052,0,0,000000e2000000e600000039
2053,2053,0,0,000000e4000000e80000003c
2054,2054,0,0,000000e3000000e60000003d
2055,2055,0,0,000000e3000000e70000003b
2056,2056,0,0,000000e2000000e600000037
2057,2057,0,0,000000e1000000e600000034
2058,2058,0,0,000000d7000000e00000002b
2059,2059,0,0,000000c4000000d300000020
2060,2060,0,0,000000a5000000bb0000000e
2061,2061,0,0,0000007c0000009800000000
2062,2062,0,0,0000005b0000007700000000
2063,2063,0,0,0000005c0000007600000000
2064,2064,0,0,0000006b0000008700000000
2065,2065,0,0,000000780000009600000002
2066,2066,0,0,00000084000000a700000003
2067,2067,0,0,00000094000000b700000003
2068,2068,0,0,000000a3000000c200000002
2069,2069,0,0,000000ae000000cd00000003
2070,2070,0,0,000000b1000000d100000001
2071,2071,0,0,000000b3000000cf00000000
2072,2072,0,0,000000b7000000ce00000001
2073,2073,0,0,000000b7000000cc00000005
2074,2074,0,0,000000bb000000ce00000014
2075,2075,0,0,000000ca000000da0000002f
2076,2076,0,0,000000d5000000e100000043
2077,2077,0,0,000000dc000000e600000051
2078,2078,0,0,000000df000000e700000056
2079,2079,0,0,000000df000000e700000054
2080,2080,0,0,000000d9000000e60000004e
2081,2081,0,0,000000d0000000e000000042
2082,2082,0,0,000000ce000000dd0000003a
2083,2083,0,0,000000ce000000db00000034
2084,2084,0,0,000000cd000000da00000033
2085,2085,0,0,000000cc000000d80000002c
2086,2086,0,0,000000c8000000d10000001c
2087,2087,0,0,000000bc000000c40000000f
2088,2088,0,0,000000ab000000b300000006
2089,2089,0,0,000000950000009c00000000
2090,2090,0,0,0000007c0000008400000000
2091,2091,0,0,000000800000008a00000005
2092,2092,0,0,000000ac000000b40000002a
2093,2093,0,0,000000cf000000d60000004c
2094,2094,0,0,000000df000000e500000061
2095,2095,0,0,000000e2000000e700000069
2096,2096,0,0,000000e2000000e80000006e
2097,2097,0,0,000000df000000e500000069
2098,2098,0,0,000000e1000000e600000065
2099,2099,0,0,000000e2000000e500000064
2100,2100,0,0,000000e4000000e60000006b
2101,2101,0,0,000000e6000000e70000006f
2102,2102,0,0,000000e5000000e900000071
2103,2103,0,0,000000e6000000e900000074
2104,2104,0,0,000000e7000000eb0000007a
2105,2105,0,0,000000e8000000ec0000007b
2106,2106,0,0,000000e8000000ed00000079
2107,2107,0,0,000000e6000000eb00000077
2108,2108,0,0,000000e2000000e500000072
2109,2109,0,0,000000da000000db00000075
2110,2110,0,0,000000cb000000cc0000007e
2111,2111,0,0,000000b5000000b200000085
2112,2112,0,0,0000008c0000008700000084
2113,2113,0,0,000000640000005d0000007e
2114,2114,0,0,000000530000004900000088
2115,2115,0,0,000000540000004900000097
2116,2116,0,0,00000030000000390000000c
2117,2117,0,0,0000002f000000380000000b
2118,2118,0,0,0000002e000000370000000a
2119,2119,0,0,0000002e000000370000000c
2120,2120,0,0,0000002a0000003300000008
2121,2121,0,0,000000280000003100000006
2122,2122,0,0,000000240000002d00000002
2123,2123,0,0,000000200000002800000000
2124,2124,0,0,0000001d0000002500000000
2125,2125,0,0,0000001a0000002100000000
2126,2126,0,0,000000170000001e00000000
2127,2127,0,0,000000150000001b00000000
2128,2128,0,0,000000140000001b00000000
2129,2129,0,0,000000130000001900000000
2130,2130,0,0,000000120000001800000000
2131,2131,0,0,000000120000001800000000
2132,2132,0,0,000000120000001800000000
2133,2133,0,0,000000130000001900000000
2134,2134,0,0,000000110000001800000000
2135,2135,0,0,000000330000003f00000000
2136,2136,0,0,00000086000000970000000a
2137,2137,0,0,000000b7000000cb00000011
2138,2138,0,0,000000c7000000df0000000f
2139,2139,0,0,000000d2000000ea00000010
2140,2140,0,0,000000d5000000eb0000000d
2141,2141,0,0,000000cf000000e500000006
2142,2142,0,0,000000ca000000e300000003
2143,2143,0,0,000000c6000000df00000000
2144,2144,0,0,000000c2000000dc00000000
2145,2145,0,0,000000c1000000db00000000
2146,2146,0,0,000000bf000000d800000001
2147,2147,0,0,000000be000000d500000001
2148,2148,0,0,000000c2000000d400000002
2149,2149,0,0,000000ca000000d70000000d
2150,2150,0,0,000000d4000000dd00000020
2151,2151,0,0,000000dd000000e20000002e
2152,2152,0,0,000000e4000000e800000039
2153,2153,0,0,000000e6000000ea0000003e
2154,2154,0,0,000000e4000000e700000040
2155,2155,0,0,000000e5000000e600000040
2156,2156,0,0,000000e4000000e60000003a
2157,2157,0,0,000000e3000000e600000037
2158,2158,0,0,000000dc000000e300000031
2159,2159,0,0,000000ce000000db00000029
2160,2160,0,0,000000b3000000c800000015
2161,2161,0,0,0000008d000000a600000004
2162,2162,0,0,000000600000007700000000
2163,2163,0,0,000000500000006900000000
2164,2164,0,0,0000005d0000007700000000
2165,2165,0,0,000000680000008700000000
2166,2166,0,0,000000780000009b00000003
2167,2167,0,0,0000008b000000af00000007
2168,2168,0,0,0000009a000000bc00000003
2169,2169,0,0,000000a7000000c700000002
2170,2170,0,0,000000af000000d000000005
2171,2171,0,0,000000b3000000d100000001
2172,2172,0,0,000000b8000000d100000003
2173,2173,0,0,000000b7000000ce00000004
2174,2174,0,0,000000bc000000cf00000013
2175,2175,0,0,000000cc000000da0000002b
2176,2176,0,0,000000d6000000e000000041
2177,2177,0,0,000000dd000000e60000004f
2178,2178,0,0,000000e1000000e600000054
2179,2179,0,0,000000e0000000e800000055
2180,2180,0,0,000000dc000000e60000004f
2181,2181,0,0,000000d3000000e100000044
2182,2182,0,0,000000cf000000de0000003b
2183,2183,0,0,000000cd000000dc00000037
2184,2184,0,0,000000cf000000dc00000035
2185,2185,0,0,000000ce000000da0000002e
2186,2186,0,0,000000cb000000d30000001e
2187,2187,0,0,000000bf000000c400000010
2188,2188,0,0,000000aa000000b200000007
2189,2189,0,0,000000940000009b00000000
2190,2190,0,0,0000007c0000008500000000
2191,2191,0,0,000000860000008e00000007
2192,2192,0,0,000000b0000000b80000002e
2193,2193,0,0,000000d1000000d70000004f
2194,2194,0,0,000000e2000000e500000064
2195,2195,0,0,000000e4000000e600000069
2196,2196,0,0,000000e2000000e80000006e
2197,2197,0,0,000000df000000e50000006b
2198,2198,0,0,000000e1000000e600000066
2199,2199,0,0,000000e2000000e400000065
2200,2200,0,0,000000e6000000e80000006d
2201,2201,0,0,000000e7000000e800000070
2202,2202,0,0,000000e7000000eb00000073
2203,2203,0,0,000000e7000000ea00000077
2204,2204,0,0,000000e7000000eb0000007c
2205,2205,0,0,000000e9000000ed0000007e
2206,2206,0,0,000000e7000000ec00000078
2207,2207,0,0,000000e4000000e900000075
2208,2208,0,0,000000df000000e200000071
2209,2209,0,0,000000d4000000d600000075
2210,2210,0,0,000000c4000000c300000080
2211,2211,0,0,000000a9000000a400000084
2212,2212,0,0,0000007f0000007700000084
2213,2213,0,0,0000005d0000005400000083
2214,2214,0,0,000000540000004800000092
2215,2215,0,0,000000560000004a000000a0
2216,2216,0,0,00000037000000450000000a
2217,2217,0,0,00000037000000450000000a
2218,2218,0,0,00000036000000430000000b
2219,2219,0,0,00000036000000430000000d
2220,2220,0,0,00000034000000400000000e
2221,2221,0,0,000000320000003e0000000c
2222,2222,0,0,0000002f0000003b00000009
2223,2223,0,0,0000002b0000003700000007
2224,2224,0,0,000000260000003100000006
2225,2225,0,0,000000210000002c00000004
2226,2226,0,0,0000001d0000002700000004
2227,2227,0,0,0000001a0000002400000002
2228,2228,0,0,000000170000002100000000
2229,2229,0,0,000000150000001f00000000
2230,2230,0,0,000000120000001c00000000
2231,2231,0,0,000000120000001b00000000
2232,2232,0,0,000000130000001900000000
2233,2233,0,0,000000130000001a00000000
2234,2234,0,0,000000110000001900000000
2235,2235,0,0,000000370000004300000000
2236,2236,0,0,000000880000009a0000000a
2237,2237,0,0,000000b8000000cc00000012
2238,2238,0,0,000000c8000000e000000010
2239,2239,0,0,000000d3000000eb00000011
2240,2240,0,0,000000d6000000eb00000010
2241,2241,0,0,000000d1000000e500000008
2242,2242,0,0,000000cd000000e300000005
2243,2243,0,0,000000c8000000de00000000
2244,2244,0,0,000000c3000000db00000000
2245,2245,0,0,000000c2000000da00000000
2246,2246,0,0,000000c0000000d800000000
2247,2247,0,0,000000c0000000d400000000
2248,2248,0,0,000000c2000000d500000000
2249,2249,0,0,000000cb000000d80000000c
2250,2250,0,0,000000d4000000dd0000001e
2251,2251,0,0,000000dd000000e20000002e
2252,2252,0,0,000000e3000000e700000038
2253,2253,0,0,000000e5000000e90000003d
2254,2254,0,0,000000e5000000e600000040
2255,2255,0,0,000000e5000000e600000042
2256,2256,0,0,000000e3000000e50000003a
2257,2257,0,0,000000e2000000e400000038
2258,2258,0,0,000000df000000e600000036
2259,2259,0,0,000000d6000000e10000002f
2260,2260,0,0,000000c0000000d20000001c
2261,2261,0,0,000000a1000000b60000000f
2262,2262,0,0,000000710000008700000000
2263,2263,0,0,000000510000006900000000
2264,2264,0,0,000000520000006b00000000
2265,2265,0,0,0000005c0000007800000000
2266,2266,0,0,000000690000008b00000000
2267,2267,0,0,0000007f000000a200000006
2268,2268,0,0,00000092000000b200000005
2269,2269,0,0,000000a0000000be00000006
2270,2270,0,0,000000ac000000cc00000009
2271,2271,0,0,000000af000000d000000005
2272,2272,0,0,000000b1000000d300000003
2273,2273,0,0,000000b4000000d100000005
2274,2274,0,0,000000bb000000d200000012
2275,2275,0,0,000000cc000000db0000002a
2276,2276,0,0,000000d8000000e00000003f
2277,2277,0,0,000000df000000e30000004e
2278,2278,0,0,000000e2000000e600000054
2279,2279,0,0,000000e3000000e600000057
2280,2280,0,0,000000e1000000e500000052
2281,2281,0,0,000000d9000000df00000047
2282,2282,0,0,000000d3000000dd00000040
2283,2283,0,0,000000d0000000dc0000003a
2284,2284,0,0,000000d2000000df0000003a
2285,2285,0,0,000000d0000000dc00000032
2286,2286,0,0,000000cd000000d500000020
2287,2287,0,0,000000bf000000c400000010
2288,2288,0,0,000000a8000000af00000007
2289,2289,0,0,000000910000009800000000
2290,2290,0,0,0000007a0000008300000000
2291,2291,0,0,000000880000009000000009
2292,2292,0,0,000000b4000000bc00000032
2293,2293,0,0,000000d3000000d900000051
2294,2294,0,0,000000e2000000e500000064
2295,2295,0,0,000000e4000000e600000069
2296,2296,0,0,000000e2000000e80000006e
2297,2297,0,0,000000e0000000e60000006c
2298,2298,0,0,000000e2000000e700000069
2299,2299,0,0,000000e3000000e80000006a
2300,2300,0,0,000000e5000000ea0000006c
2301,2301,0,0,000000e7000000eb00000072
2302,2302,0,0,000000e8000000eb00000076
2303,2303,0,0,000000e8000000eb0000007a
2304,2304,0,0,000000e7000000eb0000007d
2305,2305,0,0,000000e8000000ec0000007e
2306,2306,0,0,000000e6000000eb00000077
2307,2307,0,0,000000e3000000e800000074
2308,2308,0,0,000000db000000df00000070
2309,2309,0,0,000000cf000000cf00000075
2310,2310,0,0,000000b9000000b70000007e
2311,2311,0,0,000000980000009300000080
2312,2312,0,0,0000006f000000650000007e
2313,2313,0,0,000000560000004b00000085
2314,2314,0,0,000000530000004600000096
2315,2315,0,0,0000005700000048000000a3
2316,2316,0,0,00000041000000510000000a
2317,2317,0,0,00000041000000500000000b
2318,2318,0,0,000000400000004f0000000a
2319,2319,0,0,000000400000004f0000000e
2320,2320,0,0,000000400000004e00000011
2321,2321,0,0,0000003f0000004d00000012
2322,2322,0,0,0000003d0000004b0000000e
2323,2323,0,0,00000039000000470000000c
2324,2324,0,0,00000033000000400000000b
2325,2325,0,0,0000002c0000003800000008
2326,2326,0,0,000000250000003200000006
2327,2327,0,0,000000230000002e00000004
2328,2328,0,0,0000001d0000002800000000
2329,2329,0,0,000000190000002400000000
2330,2330,0,0,000000140000001f00000000
2331,2331,0,0,000000130000001d00000000
2332,2332,0,0,000000120000001c00000000
2333,2333,0,0,000000140000001b00000000
2334,2334,0,0,000000110000001900000000
2335,2335,0,0,000000380000004400000000
2336,2336,0,0,000000870000009900000009
2337,2337,0,0,000000b7000000cb00000011
2338,2338,0,0,000000c9000000df00000010
2339,2339,0,0,000000d4000000e900000012
2340,2340,0,0,000000d7000000ea00000012
2341,2341,0,0,000000d2000000e50000000d
2342,2342,0,0,000000ce000000e300000008
2343,2343,0,0,000000c9000000de00000003
2344,2344,0,0,000000c3000000db00000000
2345,2345,0,0,000000c3000000db00000001
2346,2346,0,0,000000c1000000d900000001
2347,2347,0,0,000000c1000000d500000000
2348,2348,0,0,000000c2000000d500000000
2349,2349,0,0,000000cb000000d80000000c
2350,2350,0,0,000000d5000000df0000001e
2351,2351,0,0,000000de000000e30000002e
2352,2352,0,0,000000e3000000e800000036
2353,2353,0,0,000000e5000000e70000003c
2354,2354,0,0,000000e5000000e600000042
2355,2355,0,0,000000e6000000e700000043
2356,2356,0,0,000000e7000000e60000003e
2357,2357,0,0,000000e3000000e50000003a
2358,2358,0,0,000000e3000000e70000003a
2359,2359,0,0,000000dc000000e500000034
2360,2360,0,0,000000ca000000da00000022
2361,2361,0,0,000000ae000000c100000017
2362,2362,0,0,00000083000000990000000a
2363,2363,0,0,000000580000006e00000000
2364,2364,0,0,0000004c0000006400000000
2365,2365,0,0,000000540000007100000000
2366,2366,0,0,0000005f0000008000000000
2367,2367,0,0,000000740000009700000007
2368,2368,0,0,0000008b000000ab00000008
2369,2369,0,0,00000099000000b800000005
2370,2370,0,0,000000a8000000c90000000a
2371,2371,0,0,000000ad000000cf00000007
2372,2372,0,0,000000ad000000d300000004
2373,2373,0,0,000000b1000000d200000007
2374,2374,0,0,000000b9000000d300000012
2375,2375,0,0,000000ca000000db0000002a
2376,2376,0,0,000000da000000e100000043
2377,2377,0,0,000000e2000000e400000052
2378,2378,0,0,000000e4000000e500000059
2379,2379,0,0,000000e6000000e70000005d
2380,2380,0,0,000000e4000000e600000057
2381,2381,0,0,000000dc000000e00000004d
2382,2382,0,0,000000d5000000e000000044
2383,2383,0,0,000000d2000000de00000040
2384,2384,0,0,000000d2000000de0000003c
2385,2385,0,0,000000d2000000db00000032
2386,2386,0,0,000000cc000000d40000001f
2387,2387,0,0,000000be000000c30000000f
2388,2388,0,0,000000a7000000ad00000005
2389,2389,0,0,0000008f0000009600000000
2390,2390,0,0,000000790000008200000000
2391,2391,0,0,0000008a0000009200000009
2392,2392,0,0,000000b6000000bd00000033
2393,2393,0,0,000000d4000000da00000052
2394,2394,0,0,000000e2000000e500000064
2395,2395,0,0,000000e4000000e600000069
2396,2396,0,0,000000e2000000e80000006e
2397,2397,0,0,000000e1000000e60000006e
2398,2398,0,0,000000e5000000e900000070
2399,2399,0,0,000000e6000000ea0000006f
2400,2400,0,0,000000e7000000eb00000070
2401,2401,0,0,000000e8000000ec00000073
2402,2402,0,0,000000e9000000ec00000079
2403,2403,0,0,000000e8000000ea0000007d
2404,2404,0,0,000000e7000000ea0000007f
2405,2405,0,0,000000e8000000ec0000007e
2406,2406,0,0,000000e6000000eb00000077
2407,2407,0,0,000000e2000000e700000073
2408,2408,0,0,000000d9000000dd0000006f
2409,2409,0,0,000000c9000000cb00000077
2410,2410,0,0,000000b0000000ad00000080
2411,2411,0,0,0000008b0000008300000080
2412,2412,0,0,00000063000000570000007d
2413,2413,0,0,000000520000004300000088
2414,2414,0,0,000000520000004400000099
2415,2415,0,0,0000005700000048000000a7
2416,2416,0,0,0000004a0000005d0000000b
2417,2417,0,0,000000460000005900000007
2418,2418,0,0,000000490000005c0000000d
2419,2419,0,0,00000047000000590000000d
2420,2420,0,0,000000490000005b00000011
2421,2421,0,0,0000004a0000005c00000012
2422,2422,0,0,000000490000005b0000000f
2423,2423,0,0,00000045000000560000000f
2424,2424,0,0,00000040000000500000000f
2425,2425,0,0,0000003b0000004b0000000d
2426,2426,0,0,00000032000000430000000c
2427,2427,0,0,0000002e0000003c00000007
2428,2428,0,0,000000280000003600000001
2429,2429,0,0,000000220000003000000000
2430,2430,0,0,0000001f0000002d00000000
2431,2431,0,0,0000001b0000002600000000
2432,2432,0,0,000000180000002300000000
2433,2433,0,0,000000110000001c00000000
2434,2434,0,0,000000160000001f00000000
2435,2435,0,0,000000320000003e00000000
2436,2436,0,0,000000810000009300000003
2437,2437,0,0,000000b5000000c90000000f
2438,2438,0,0,000000cd000000e300000014
2439,2439,0,0,000000d5000000ea00000013
2440,2440,0,0,000000da000000ed00000018
2441,2441,0,0,000000d7000000e700000013
2442,2442,0,0,000000d2000000e500000010
2443,2443,0,0,000000cc000000df00000009
2444,2444,0,0,000000c9000000de00000005
2445,2445,0,0,000000c6000000db00000002
2446,2446,0,0,000000c4000000d900000002
2447,2447,0,0,000000c3000000d800000001
2448,2448,0,0,000000c3000000d600000001
2449,2449,0,0,000000cb000000d90000000a
2450,2450,0,0,000000d6000000e00000001d
2451,2451,0,0,000000de000000e40000002a
2452,2452,0,0,000000e6000000e900000038
2453,2453,0,0,000000e6000000e80000003d
2454,2454,0,0,000000e5000000e600000042
2455,2455,0,0,000000e6000000e400000042
2456,2456,0,0,000000e6000000e50000003f
2457,2457,0,0,000000e4000000e60000003d
2458,2458,0,0,000000e3000000e60000003d
2459,2459,0,0,000000e0000000e700000039
2460,2460,0,0,000000d5000000e30000002c
2461,2461,0,0,000000bb000000cc0000001e
2462,2462,0,0,00000098000000ab00000011
2463,2463,0,0,000000660000007c00000000
2464,2464,0,0,0000004f0000006800000000
2465,2465,0,0,0000004d0000006900000000
2466,2466,0,0,000000570000007600000000
2467,2467,0,0,000000640000008600000000
2468,2468,0,0,0000007e000000a000000001
2469,2469,0,0,00000091000000b200000001
2470,2470,0,0,000000a0000000c000000003
2471,2471,0,0,000000a9000000cb00000005
2472,2472,0,0,000000ae000000d300000007
2473,2473,0,0,000000b1000000d200000009
2474,2474,0,0,000000b9000000d200000016
2475,2475,0,0,000000c8000000d90000002b
2476,2476,0,0,000000db000000e200000047
2477,2477,0,0,000000e2000000e500000056
2478,2478,0,0,000000e6000000e800000061
2479,2479,0,0,000000e6000000e800000061
2480,2480,0,0,000000e7000000ea0000005f
2481,2481,0,0,000000dc000000e10000004f
2482,2482,0,0,000000d8000000e60000004b
2483,2483,0,0,000000d0000000de00000040
2484,2484,0,0,000000d5000000e100000041
2485,2485,0,0,000000d6000000df00000038
2486,2486,0,0,000000cc000000d300000021
2487,2487,0,0,000000bd000000c200000010
2488,2488,0,0,000000a9000000ae00000009
2489,2489,0,0,0000008f0000009400000000
2490,2490,0,0,000000780000007f00000000
2491,2491,0,0,0000008c000000940000000a
2492,2492,0,0,000000bb000000c200000038
2493,2493,0,0,000000d3000000d900000051
2494,2494,0,0,000000e2000000e500000064
2495,2495,0,0,000000e5000000e70000006a
2496,2496,0,0,000000e3000000e800000070
2497,2497,0,0,000000e4000000e900000073
2498,2498,0,0,000000e8000000ec00000074
2499,2499,0,0,000000e8000000ec00000074
2500,2500,0,0,000000e7000000eb00000072
2501,2501,0,0,000000ea000000ee00000076
2502,2502,0,0,000000e8000000ec0000007d
2503,2503,0,0,000000e7000000ea0000007f
2504,2504,0,0,000000e8000000eb00000080
2505,2505,0,0,000000e7000000eb0000007c
2506,2506,0,0,000000e4000000e900000071
2507,2507,0,0,000000db000000e00000006a
2508,2508,0,0,000000d0000000d60000006c
2509,2509,0,0,000000c1000000c200000074
2510,2510,0,0,0000009e0000009900000079
2511,2511,0,0,000000750000006b00000074
2512,2512,0,0,000000580000004a0000007d
2513,2513,0,0,000000500000003f0000008d
2514,2514,0,0,00000052000000440000009c
